nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,last_modified,resource_id
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77099A,01F5ZAKH610W301VEXX0C9G8HD,Château-Landon,Voirie,rue du Gatinais,77099,"[48.149586999999997,2.701189900000000]",2,FRS77EEC773311,01F5ZB3EZJ9HT0C8P2S9DQFY2M,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22165122850207,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77096A,01F5ZAKH61NJM3N38YN4AFMA86,Chartrettes,Voirie,rue Edouard Brigeon,77096,"[48.488678499999999,2.700847200000000]",2,FRS77EEC773212,01F5ZB3EZJFZA1CPW0B45505B7,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22190882618007,2016-09-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77107A,01F5ZAKH6150BCSKADS949NNAX,Chaumes-en-Brie,Voirie,chemin des pres Gallier,77107,"[48.664282999999998,2.841547900000000]",2,FRS77EEC773912,01F5ZB3EZJRKFJ27EQZZ9BNK0N,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22170187973220,2016-12-16,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77116A,01F5ZAKH61K4NJ8AEGN29B15RV,Choisy-en-Brie,Voirie,grande rue,77116,"[48.758823100000001,3.219879400000000]",2,FRS77EEC774112,01F5ZB3EZJ7HHHNV1V331KE81H,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22108972342929,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77106A,01F5ZAKH615K9YFB4VNVPPBYS6,Chauffry,Voirie,Place des la Mairie,77106,"[48.817729000000000,3.184064900000000]",2,FRS77EEC773812,01F5ZB3EZJJ9WBH4TQ15ADSG8S,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22170477408832,2016-01-19,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77069A,01F5ZAKH6113N1FAJ4SXYZ1B94,Chailly-en-Bière,Voirie,Place du Général Leclerc,77069,"[48.465766000000002,2.607938100000000]",2,FRS77EEC772611,01F5ZB3EZHJKGYF2D3QTEN3EPP,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22157452808300,2016-08-11,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77031A,01F5ZAKH617HMA9QVJ43VQ9F5W,Bernay-Vilbert,Voirie,Avenue du général Leclerc,77031,"[48.675091899999998,2.938246600000000]",2,FRS77EEC771012,01F5ZB3EZH2RHJBJE68N4G8CTA,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22134442676057,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77039A,01F5ZAKH61GKXMHQF39J59JWGZ,Boissise-la-Bertrand,Voirie,rue de la Tour Maubourg,77039,"[48.526659000000002,2.588406000000000]",2,FRS77EEC771411,01F5ZB3EZH0BDGNM9GX86539BG,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22169464384247,2016-08-10,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77106A,01F5ZAKH615K9YFB4VNVPPBYS6,Chauffry,Voirie,Place des la Mairie,77106,"[48.817729000000000,3.184064900000000]",2,FRS77EEC773811,01F5ZB3EZJBBG34BFQW1ZD90H2,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22170477408832,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77045A,01F5ZAKH61TPHBTSFND6ME12R8,Bougligny,Voirie,Allée du parc,77045,"[48.195572300000002,2.657576100000000]",2,FRS77EEC771912,01F5ZB3EZHQ3EEXCCGXKDF5C4K,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22133719087079,2016-01-19,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77046A,01F5ZAKH61YVK6XCWX46CSQAGA,Boulancourt,Voirie,D103,77046,"[48.257245500000003,2.435735500000000]",2,FRS77EEC772011,01F5ZB3EZHD0SF6DXRG5KF5WJP,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22170477406929,2016-11-15,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77070A,01F5ZAKH61GF4TYVNHGJZN4V37,Chailly-en-Brie,Voirie,rue Saint Médard,77070,"[48.791049500000000,3.124815100000000]",2,FRS77EEC772712,01F5ZB3EZHSZ16B5FZ4FSP66QE,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22134587393887,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77070A,01F5ZAKH61GF4TYVNHGJZN4V37,Chailly-en-Brie,Voirie,rue Saint Médard,77070,"[48.791049500000000,3.124815100000000]",2,FRS77EEC772711,01F5ZB3EZHX2YDT5KT6E3J1Z73,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22134587393887,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77069A,01F5ZAKH6113N1FAJ4SXYZ1B94,Chailly-en-Bière,Voirie,Place du Général Leclerc,77069,"[48.465766000000002,2.607938100000000]",2,FRS77EEC772612,01F5ZB3EZHNKGA5SRAXCFAVTJ6,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22157452808300,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77067A,01F5ZAKH61N10JK8ACTNKVMS13,Cesson,Voirie,Route de Saint-Leu,77067,"[48.56225037108953,2.601874172687531]",2,FRS77EEC772512,01F5ZB3EZHBJ1Y9YPTXA9SG07T,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22129666986320,2016-11-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77032A,01F5ZAKH61Z4V01APHPD4HN65N,Beton-Bazoches,Voirie,place de l'église,77032,"[48.702131600000001,3.244616700000000]",2,FRS77EEC771112,01F5ZB3EZHMR6WH76RDTGX66M2,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22149203890378,2016-02-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77067A,01F5ZAKH61N10JK8ACTNKVMS13,Cesson,Voirie,Route de Saint-Leu,77067,"[48.56225037108953,2.601874172687531]",2,FRS77EEC772511,01F5ZB3EZH7F5CE902729V6MK6,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22129666986320,2016-11-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77066A,01F5ZAKH617RS00Z06JRBZ3SP7,Cerneux,Voirie,rue de l'église,77066,"[48.693840999999999,3.343567000000000]",2,FRS77EEC772412,01F5ZB3EZHBAAPB5AADMPA41BQ,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22158031676494,2016-08-12,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77066A,01F5ZAKH617RS00Z06JRBZ3SP7,Cerneux,Voirie,rue de l'église,77066,"[48.693840999999999,3.343567000000000]",2,FRS77EEC772411,01F5ZB3EZHYNNSQ5CCQMKGHY0Q,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22158031676494,2016-11-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77057A,01F5ZAKH61MYV6VSDS728MWJJH,Bussières,Voirie,rue de la Mairie,77057,"[48.922423299999998,3.236135300000000]",2,FRS77EEC772312,01F5ZB3EZH0S9AQP3FBPTPG1P4,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22134153240469,2020-06-25,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77057A,01F5ZAKH61MYV6VSDS728MWJJH,Bussières,Voirie,rue de la Mairie,77057,"[48.922423299999998,3.236135300000000]",2,FRS77EEC772311,01F5ZB3EZH8REHHYNZ5XDJJ0K3,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22134153240469,2020-06-25,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77054A,01F5ZAKH616DTB2ER6983K24PN,La-Brosse-Montceaux,Voirie,rue Grande,77054,"[48.343341600000002,3.021417200000000]",2,FRS77EEC777312,01F5ZB3EZH4H4KFG2SZN3T6ZY2,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22130390577697,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77054A,01F5ZAKH616DTB2ER6983K24PN,La-Brosse-Montceaux,Voirie,rue Grande,77054,"[48.343341600000002,3.021417200000000]",2,FRS77EEC777311,01F5ZB3EZHEC791BKDB84YH6CQ,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22130390577697,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77051A,01F5ZAKH61JKZ0MNXBV9QY3Q22,Bray-sur-Seine,Voirie,Quai de l'île,77051,"[48.416935799999997,3.237932200000000]",2,FRS77EEC772212,01F5ZB3EZHK657FG5XJY4VR8WW,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22169609102023,2016-02-23,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77032A,01F5ZAKH61Z4V01APHPD4HN65N,Beton-Bazoches,Voirie,place de l'église,77032,"[48.702131600000001,3.244616700000000]",2,FRS77EEC771111,01F5ZB3EZHGZ77HA1K99PQEVV5,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22149203890378,2016-02-05,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77045A,01F5ZAKH61TPHBTSFND6ME12R8,Bougligny,Voirie,Allée du parc,77045,"[48.195572300000002,2.657576100000000]",2,FRS77EEC771911,01F5ZB3EZHPQQBRSC3Y629G8XS,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22133719087079,2016-08-12,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77033A,01F5ZAKH61N9MR617QEESG9B58,Bezalles,Voirie,rue de la Légende,77033,"[48.678036900000002,3.242850000000000]",2,FRS77EEC771211,01F5ZB3EZHXFDTQG3BPXQG3565,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22170622126612,2016-08-10,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77042A,01F5ZAKH611V33JBR9K727DM53,Boissy-le-Châtel,Voirie,Place de la Mairie,77042,"[48.821800,3.138290]",2,FRS77EEC771711,01F5ZB3EZHTX2A7D491D9MBSAN,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22156873923785,2016-08-10,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77103A,01F5ZAKH61XXBXBM3V6MWHM2SB,Chatillon-la-Borde,Voirie,rue de la Justice,77103,"[48.529646000000000,2.835016700000000]",2,FRS77EEC773612,01F5ZB3EZJTS0WCW629PC1RABX,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22139363078851,2016-01-18,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77103A,01F5ZAKH61XXBXBM3V6MWHM2SB,Chatillon-la-Borde,Voirie,rue de la Justice,77103,"[48.529646000000000,2.835016700000000]",2,FRS77EEC773611,01F5ZB3EZJ5S6AVJY3C5EQ2YY9,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22139363078851,2016-04-13,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77109A,01F5ZAKH61QTR7Y591GGPT9YSB,Chenoise,Voirie,rue de la Forêt,77109,"[48.616379899999998,3.195108400000000]",2,FRS77EEC774012,01F5ZB3EZJN5XD1T1DPCWQM1PT,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22192908667271,2015-05-28,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77033A,01F5ZAKH61N9MR617QEESG9B58,Bezalles,Voirie,rue de la Légende,77033,"[48.678036900000002,3.242850000000000]",2,FRS77EEC771212,01F5ZB3EZHCZMQC8MM9ZT41PGM,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22170622126612,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77072A,01F5ZAKH619WAB3P82F16EMC0Y,Chalautre-la-Grande,Voirie,rue Beauregard,77072,"[48.541840299999997,3.459796500000000]",2,FRS77EEC772812,01F5ZB3EZHFNNR4WSQQ8RWFSGS,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22159334137699,2016-08-12,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77072A,01F5ZAKH619WAB3P82F16EMC0Y,Chalautre-la-Grande,Voirie,rue Beauregard,77072,"[48.541840299999997,3.459796500000000]",2,FRS77EEC772811,01F5ZB3EZHQMVG9BGQAMETFMT0,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22159334137699,2016-09-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77043A,01F5ZAKH61BFRHTER5H6HW5WZH,Boitron,Voirie,rue du Lavoir,77043,"[48.895916900000003,3.259897800000000]",2,FRS77EEC771811,01F5ZB3EZHJ1JVDT84987S9HRB,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22108104033769,2015-05-28,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77042A,01F5ZAKH611V33JBR9K727DM53,Boissy-le-Châtel,Voirie,Place de la Mairie,77042,"[48.821800,3.138290]",2,FRS77EEC771712,01F5ZB3EZHTBR1PRA517FFQ56C,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22156873923785,2016-11-15,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77073A,01F5ZAKH61TG3DXJGS087Z7W4Q,Chalautre-la-Petite,Voirie,place de la mairie,77073,"[48.529079899999999,3.314407000000000]",2,FRS77EEC772911,01F5ZB3EZHKP7H47724BHVVS2V,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22170766844447,2016-12-16,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77040B,01F5ZAKH612745HQQ6N39DZXC6,Boissise-le-Roi - Orgenoy,Voirie,rue de la planche Coutant,77040,"[48.503138700000001,2.561816500000000]",2,FRS77EEC771612,01F5ZB3EZHREMYRVVJ96XVY2XY,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22150651067549,2015-05-29,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77039A,01F5ZAKH61GKXMHQF39J59JWGZ,Boissise-la-Bertrand,Voirie,rue de la Tour Maubourg,77039,"[48.526659000000002,2.588406000000000]",2,FRS77EEC771412,01F5ZB3EZHGRT9TY1662Z758N9,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22169464384247,2016-01-19,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77040B,01F5ZAKH612745HQQ6N39DZXC6,Boissise-le-Roi - Orgenoy,Voirie,rue de la planche Coutant,77040,"[48.503138700000001,2.561816500000000]",2,FRS77EEC771611,01F5ZB3EZHBXXTDCPA7PTKG79E,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22150651067549,2016-09-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77036A,01F5ZAKH61R7A2RC6PQKY808ZR,Boisdon,Voirie,rue de l'église,77036,"[48.684598899999997,3.226533800000000]",2,FRS77EEC771312,01F5ZB3EZHEVZX4YYV97JMDA84,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22134732111685,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
